Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2023-10-19 00:20:29,2023-10-20 00:34:32,UTC-07:00,Engage in sexual activity?,false,
2023-10-19 00:20:29,2023-10-20 00:34:32,UTC-07:00,Share your bed?,false,
2023-10-19 00:20:29,2023-10-20 00:34:32,UTC-07:00,Use a steam room?,false,
2023-10-19 00:20:29,2023-10-20 00:34:32,UTC-07:00,Spend time stretching?,false,
2023-10-19 00:20:29,2023-10-20 00:34:32,UTC-07:00,Watch the sunset?,false,
2023-10-19 00:20:29,2023-10-20 00:34:32,UTC-07:00,Took a vacation day?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Traveled on a plane,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Have any alcoholic drinks?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Have any caffeine? ,true,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Feel energized throughout the day?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Experience any irritability?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Used marijuana,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Spend time outdoors?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Felt recovered?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Work from home?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Engage in sexual activity?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Share your bed?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Use a steam room?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Spend time stretching?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Watch the sunset?,false,
2023-10-17 23:29:23,2023-10-19 00:20:29,UTC-07:00,Took a vacation day?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Traveled on a plane,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Have any alcoholic drinks?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Have any caffeine? ,true,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Feel energized throughout the day?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Experience any irritability?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Used marijuana,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Spend time outdoors?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Felt recovered?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Work from home?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Engage in sexual activity?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Share your bed?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Use a steam room?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Spend time stretching?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Watch the sunset?,false,
2023-10-16 21:50:04,2023-10-17 23:29:23,UTC-07:00,Took a vacation day?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Traveled on a plane,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Have any alcoholic drinks?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Have any caffeine? ,true,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Feel energized throughout the day?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Experience any irritability?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Used marijuana,true,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Spend time outdoors?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Felt recovered?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Work from home?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Engage in sexual activity?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Share your bed?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Use a steam room?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Spend time stretching?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Watch the sunset?,false,
2023-10-15 22:18:36,2023-10-16 21:50:04,UTC-07:00,Took a vacation day?,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Traveled on a plane,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Have any alcoholic drinks?,true,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Have any caffeine? ,true,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Feel energized throughout the day?,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Experience any irritability?,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Used marijuana,true,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Spend time outdoors?,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Felt recovered?,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Work from home?,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Engage in sexual activity?,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Share your bed?,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Use a steam room?,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Spend time stretching?,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Watch the sunset?,false,
2023-10-14 21:16:32,2023-10-15 22:18:36,UTC-07:00,Took a vacation day?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Traveled on a plane,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Have any alcoholic drinks?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Have any caffeine? ,true,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Feel energized throughout the day?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Experience any irritability?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Used marijuana,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Spend time outdoors?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Felt recovered?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Work from home?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Engage in sexual activity?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Share your bed?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Use a steam room?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Spend time stretching?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Watch the sunset?,false,
2023-10-13 21:48:54,2023-10-14 21:16:32,UTC-07:00,Took a vacation day?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Traveled on a plane,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Have any alcoholic drinks?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Have any caffeine? ,true,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Feel energized throughout the day?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Experience any irritability?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Used marijuana,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Spend time outdoors?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Felt recovered?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Work from home?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Engage in sexual activity?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Share your bed?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Use a steam room?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Spend time stretching?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Watch the sunset?,false,
2023-10-12 22:55:17,2023-10-13 21:48:54,UTC-07:00,Took a vacation day?,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Traveled on a plane,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Have any alcoholic drinks?,true,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Have any caffeine? ,true,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Feel energized throughout the day?,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Experience any irritability?,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Used marijuana,true,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Spend time outdoors?,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Felt recovered?,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Work from home?,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Engage in sexual activity?,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Share your bed?,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Use a steam room?,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Spend time stretching?,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Watch the sunset?,false,
2023-10-11 23:32:00,2023-10-12 22:55:17,UTC-07:00,Took a vacation day?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Traveled on a plane,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Have any alcoholic drinks?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Have any caffeine? ,true,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Feel energized throughout the day?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Experience any irritability?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Used marijuana,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Spend time outdoors?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Felt recovered?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Work from home?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Engage in sexual activity?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Share your bed?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Use a steam room?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Spend time stretching?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Watch the sunset?,false,
2023-10-11 00:34:59,2023-10-11 23:32:00,UTC-07:00,Took a vacation day?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Traveled on a plane,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Have any alcoholic drinks?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Have any caffeine? ,true,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Feel energized throughout the day?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Experience any irritability?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Used marijuana,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Spend time outdoors?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Felt recovered?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Work from home?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Engage in sexual activity?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Share your bed?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Use a steam room?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Spend time stretching?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Watch the sunset?,false,
2023-10-09 22:11:15,2023-10-11 00:34:59,UTC-07:00,Took a vacation day?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Traveled on a plane,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Have any alcoholic drinks?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Have any caffeine? ,true,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Feel energized throughout the day?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Experience any irritability?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Used marijuana,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Spend time outdoors?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Felt recovered?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Work from home?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Engage in sexual activity?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Share your bed?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Use a steam room?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Spend time stretching?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Watch the sunset?,false,
2023-10-08 21:40:11,2023-10-09 22:11:15,UTC-07:00,Took a vacation day?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Traveled on a plane,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Have any alcoholic drinks?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Have any caffeine? ,true,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Feel energized throughout the day?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Experience any irritability?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Used marijuana,true,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Spend time outdoors?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Felt recovered?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Work from home?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Engage in sexual activity?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Share your bed?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Use a steam room?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Spend time stretching?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Watch the sunset?,false,
2023-10-07 22:14:09,2023-10-08 21:40:11,UTC-07:00,Took a vacation day?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Traveled on a plane,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Have any alcoholic drinks?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Have any caffeine? ,true,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Feel energized throughout the day?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Experience any irritability?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Used marijuana,true,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Spend time outdoors?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Felt recovered?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Work from home?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Engage in sexual activity?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Share your bed?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Use a steam room?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Spend time stretching?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Watch the sunset?,false,
2023-10-06 22:32:32,2023-10-07 22:14:09,UTC-07:00,Took a vacation day?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Traveled on a plane,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Have any alcoholic drinks?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Have any caffeine? ,true,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Feel energized throughout the day?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Experience any irritability?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Used marijuana,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Spend time outdoors?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Felt recovered?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Work from home?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Engage in sexual activity?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Share your bed?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Use a steam room?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Spend time stretching?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Watch the sunset?,false,
2023-10-06 00:29:53,2023-10-06 22:32:32,UTC-07:00,Took a vacation day?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Traveled on a plane,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Have any alcoholic drinks?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Have any caffeine? ,true,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Feel energized throughout the day?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Experience any irritability?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Eat any food close to bedtime?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Used marijuana,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Spend time outdoors?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Felt recovered?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Work from home?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Engage in sexual activity?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Share your bed?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Use a steam room?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Spend time stretching?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Watch the sunset?,false,
2023-10-04 21:35:55,2023-10-06 00:29:53,UTC-07:00,Took a vacation day?,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Traveled on a plane,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Have any alcoholic drinks?,true,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Have any caffeine? ,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Feel energized throughout the day?,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Experience any irritability?,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Eat any food close to bedtime?,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Used marijuana,true,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Spend time outdoors?,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Felt recovered?,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Work from home?,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Engage in sexual activity?,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Share your bed?,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Use a steam room?,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Spend time stretching?,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Watch the sunset?,false,
2023-06-17 03:42:55,2023-06-18 03:42:55,UTC+02:00,Took a vacation day?,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Traveled on a plane,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Have any alcoholic drinks?,true,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Have any caffeine? ,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Feel energized throughout the day?,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Experience any irritability?,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Eat any food close to bedtime?,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Used marijuana,true,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Spend time outdoors?,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Felt recovered?,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Work from home?,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Engage in sexual activity?,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Share your bed?,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Use a steam room?,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Spend time stretching?,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Watch the sunset?,false,
2023-06-15 04:34:35,2023-06-16 04:57:21,UTC+02:00,Took a vacation day?,false,
2023-06-09 01:20:29,2023-06-10 03:07:42,UTC+01:00,Traveled on a plane,false,
2023-06-09 01:20:29,2023-06-10 03:07:42,UTC+01:00,Have any alcoholic drinks?,false,
2023-06-09 01:20:29,2023-06-10 03:07:42,UTC+01:00,Have any caffeine? ,false,
2023-06-09 01:20:29,2023-06-10 03:07:42,UTC+01:00,Feel energized throughout the day?,false,
2023-06-09 01:20:29,2023-06-10 03:07:42,UTC+01:00,Experience any irritability?,false,
2023-06-09 01:20:29,2023-06-10 03:07:42,UTC+01:00,Eat any food close to bedtime?,false,
2023-06-09 01:20:29,2023-06-10 03:07:42,UTC+01:00,Used marijuana,true,
2023-06-09 01:20:29,2023-06-10 03:07:42,UTC+01:00,Spend time outdoors?,true,
